Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
NOT TAGGED,!01096PWSA01,AK,PWSA,H,A F KOERNIG,2008,WALLY NOERENBERG,,PINK,FED FRY     ,0.56,41,2009,SAWMILL BAY 226-40,5/25/2009,0,145000000,,2,TM,4H,01:01.4,AFK08,
NOT TAGGED,!01096PWSA02,AK,PWSA,H,CANNERY CREEK,2008,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.5,41,2009,CANNERY CR 222-50,6/5/2009,0,141000000,,2,TM,"3,3H","1:1.3,2.3",CCH08,
NOT TAGGED,!01094PWSA01,AK,PWSA,H,GULKANA,2008,GULKANA,,SOCKEYE,FED FRY     ,0.22,29,2009,CROSSWIND LK 212-20,5/30/2009,0,10000000,,2,TM,HS1,2:1.S1,GULKANA08,
NOT TAGGED,!01094PWSA04,AK,PWSA,H,GULKANA,2008,GULKANA,,SOCKEYE,FED FRY     ,0.16,27,2009,PAXSON LK 212-20,4/7/2009,0,1340000,,2,TM,HS1,2:1.S1,GULKANA08,
NOT TAGGED,!01094PWSA02,AK,PWSA,H,GULKANA,2008,GULKANA,,SOCKEYE,FED FRY     ,0.22,29,2009,PAXSON LK 212-20,5/3/2009,0,4660000,,2,TM,HS1,2:1.S1,GULKANA08,
NOT TAGGED,!01094PWSA03,AK,PWSA,H,GULKANA,2008,GULKANA,,SOCKEYE,FED FRY     ,0.22,29,2009,SUMMIT LK 212-20,4/30/2009,0,6000000,,2,TM,HS1,2:1.S1,GULKANA08,
NOT TAGGED,!01104PWSA05,AK,PWSA,H,MAIN BAY,2008,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,14.14,110,2010,MAIN BAY 225-20,5/23/2010,0,8160000,,2,TM,"3,2H5","1:1.3,2.2+3.5",MAINBAY08,
NOT TAGGED,!01094PWSA05,AK,PWSA,H,MAIN BAY,2008,MAIN BAY,COGHILL LK,SOCKEYE,FED FRY     ,3.04,,2009,MARSHA LK 226-30,10/15/2009,0,332000,,2,TM,"3,2H5","1:1.3,2.2+3.5",MAINBAY08,
NOT TAGGED,!01095PWSA02,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,2.23,59,2009,LAKE BAY 223-40,5/27/2009,0,71900000,,2,TM,"5,2nH","1:1.5,2.2n",WNH08,
NOT TAGGED,!01095PWSA03,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.6,54,2009,PORT CHALMERS 227-20,5/25/2009,0,38100000,,2,TM,"4,1H","1:1.4,2.1",PORTCHALMERS08,
NOT TAGGED,!01102PWSA02,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,10.9,99,2010,CHENEGA BAY 226-40,5/29/2010,0,50000,,2,TM,3H,01:01.3,WNH08COHO,
NOT TAGGED,!01102PWSA03,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,10.9,99,2010,FLEMING SPIT 221-10,5/31/2010,0,100000,,2,TM,3H,01:01.3,WNH08COHO,
NOT TAGGED,!01102PWSA01,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,13.5,109,2010,LAKE BAY 223-40,5/31/2010,0,3240000,,2,TM,3H,01:01.3,WNH08COHO,
NOT TAGGED,!01102PWSA04,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,12.4,101,2010,WHITTIER HBR 224-10,6/2/2010,0,100000,,2,TM,3H,01:01.3,WNH08COHO,
NOT TAGGED,!01096PWSA03,AK,PWSA,H,WALLY NOERENBERG,2008,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.55,40,2009,LAKE BAY 223-40,5/25/2009,0,128000000,,2,TM,8H,01:01.8,WNH08PINK,
NOT TAGGED,!01102VFDA02,AK,VFDA,H,SOLOMON GULCH,2008,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,20.7,,2010,SOLOMON GULCH 221-60,6/17/2010,0,1895034,,2,TM,6H,01:01.6,SGH08COHO,
NOT TAGGED,!01102VFDA01,AK,VFDA,H,SOLOMON GULCH,2008,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,16.4,,2010,TATITLEK 221-50,6/2/2010,0,20024,,2,TM,6H,01:01.6,SGH08COHO,
NOT TAGGED,!01096VFDA03,AK,VFDA,H,SOLOMON GULCH,2008,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.48,41,2009,SOLOMON GULCH 221-60,5/6/2009,0,75469724,,2,TM,6H,01:01.6,SGH08,
NOT TAGGED,!01096VFDA04,AK,VFDA,H,SOLOMON GULCH,2008,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.46,,2009,SOLOMON GULCH 221-60,5/4/2009,0,75182886,,2,TM,6H,01:01.6,SGH08,
NOT TAGGED,!01096VFDA02,AK,VFDA,H,SOLOMON GULCH,2008,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.8,45,2009,SOLOMON GULCH 221-60,5/14/2009,0,38551803,,2,TM,6H,01:01.6,SGH08,
NOT TAGGED,!01096VFDA01,AK,VFDA,H,SOLOMON GULCH,2008,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.77,48,2009,SOLOMON GULCH 221-60,5/15/2009,0,36998185,,2,TM,6H,01:01.6,SGH08,
NOT TAGGED,!01111ADFG04,AK,ADFG,H,FORT RICHARDSON,2009,DECEPTION CR + SHIP CR,WILLOW CR 247-41,CHINOOK,SMOLT       ,10,,2011,FLEMING SPIT 221-10,6/8/2011,0,86428,,2,TM,"2,4H","1:1.2,2.4",PWS09CHIN,
NOT TAGGED,!01111ADFG13,AK,ADFG,H,FORT RICHARDSON,2009,DECEPTION CR 247-41,WILLOW CR 247-41,CHINOOK,SMOLT       ,30.5,,2011,VALDEZ OLD TOWN SITE 221,7/29/2011,0,113782,,2,TM,"2,4H","1:1.2,2.4",PWS09CHIN,
NOT TAGGED,!01111ADFG14,AK,ADFG,H,FORT RICHARDSON,2009,SHIP CR,,CHINOOK,SMOLT       ,9.8,,2011,WHITTIER HBR 224-10,6/22/2011,0,100094,,2,TM,"2,4H","1:1.2,2.4",PWS09CHIN,
NOT TAGGED,!01105PWSA01,AK,PWSA,H,A F KOERNIG,2009,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.99,57,2010,SAWMILL BAY 226-40,6/8/2010,0,12900000,,2,TM,"1,2,1,2H","1:1.1,2.2,3.1,4.2",WNH-AFK09,
NOT TAGGED,!01106PWSA02,AK,PWSA,H,A F KOERNIG,2009,A F KOERNIG,,PINK,FED FRY     ,0.7,45,2010,SAWMILL BAY 226-40,5/20/2010,0,75100000,,2,TM,4H3,1:1.4+2.3,AFK09B,
NOT TAGGED,!01106PWSA01,AK,PWSA,H,A F KOERNIG,2009,A F KOERNIG,,PINK,FED FRY     ,0.61,43,2010,SAWMILL BAY 226-40,5/10/2010,0,73900000,,2,TM,4H,01:01.4,AFK09,
NOT TAGGED,!01106PWSA03,AK,PWSA,H,CANNERY CREEK,2009,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.41,38,2010,CANNERY CR 222-50,5/29/2010,0,139000000,,2,TM,"3,3H","1:1.3,2.3",CCH09,
NOT TAGGED,!01104PWSA02,AK,PWSA,H,GULKANA,2009,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.17,27,2010,CROSSWIND LK 212-20,5/27/2010,0,10000000,,2,TM,HS1,2:1.S1,GULKANA09,
NOT TAGGED,!01104PWSA01,AK,PWSA,H,GULKANA,2009,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.17,27,2010,PAXSON LK 212-20,5/14/2010,0,4680000,,2,TM,HS1,2:1.S1,GULKANA09,
NOT TAGGED,!01104PWSA04,AK,PWSA,H,GULKANA,2009,GULKANA,GULKANA R,SOCKEYE,EMERGENT FRY,0.16,27,2010,PAXSON LK 212-20,3/30/2010,0,1330000,,2,TM,HS1,2:1.S1,GULKANA09,
NOT TAGGED,!01104PWSA03,AK,PWSA,H,GULKANA,2009,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.17,27,2010,SUMMIT LK 212-20,5/14/2010,0,6000000,,2,TM,HS1,2:1.S1,GULKANA09,
NOT TAGGED,!01114PWSA07,AK,PWSA,H,MAIN BAY,2009,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.25,101,2011,MAIN BAY 225-20,5/25/2011,0,3380000,,2,TM,"3,2H2,2","1:1.3,2.2+3.2,4.2",MAINBAY09,
NOT TAGGED,!01114PWSA06,AK,PWSA,H,MAIN BAY,2009,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,11.2,111,2011,MAIN BAY 225-20,5/23/2011,0,5300000,,2,TM,"3,2H2,2","1:1.3,2.2+3.2,4.2",MAINBAY09,
NOT TAGGED,!01105PWSA02,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.9,57,2010,LAKE BAY 223-40,5/25/2010,0,76500000,,2,TM,"1,5H","1:1.1,2.5",WNH09,
NOT TAGGED,!01105PWSA03,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.31,52,2010,PORT CHALMERS 227-20,5/18/2010,0,40800000,,2,TM,"1,2n,3H","1:1.1,2.2n,3.3",PORTCHALMERS09,
NOT TAGGED,!01112PWSA02,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,11,99,2011,CHENEGA BAY 226-40,6/1/2011,0,50000,,2,TM,3H,01:01.3,WNH09COHO,
NOT TAGGED,!01112PWSA03,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,11,99,2011,FLEMING SPIT 221-10,6/1/2011,0,100000,,2,TM,3H,01:01.3,WNH09COHO,
NOT TAGGED,!01112PWSA01,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,13.8,111,2011,LAKE BAY 223-40,6/1/2011,0,3230000,,2,TM,3H,01:01.3,WNH09COHO,
NOT TAGGED,!01112PWSA04,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,11,99,2011,WHITTIER HBR 224-10,6/1/2011,0,100000,,2,TM,3H,01:01.3,WNH09COHO,
NOT TAGGED,!01106PWSA04,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.72,47,2010,LAKE BAY 223-40,5/7/2010,0,67800000,,2,TM,8H,01:01.8,WNH09PINK,
NOT TAGGED,!01106PWSA05,AK,PWSA,H,WALLY NOERENBERG,2009,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.89,50,2010,LAKE BAY 223-40,5/20/2010,0,68200000,,2,TM,8H3,1:1.8+2.3,WNH09PINKB,
NOT TAGGED,!01112VFDA02,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,15.3,,2011,BOULDER BAY 221-50,6/30/2011,0,19827,,2,TM,6H,01:01.6,SGH09COHO,
NOT TAGGED,!01112VFDA01,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,16.9,109,2011,SOLOMON GULCH 221-60,6/20/2011,0,2091562,,2,TM,6H,01:01.6,SGH09COHO,
NOT TAGGED,!01106VFDA03,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.53,42,2010,SOLOMON GULCH 221-60,5/6/2010,0,37493609,,2,TM,6H,01:01.6,SGH09,
NOT TAGGED,!01106VFDA02,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.46,42,2010,SOLOMON GULCH 221-60,5/4/2010,0,37397874,,2,TM,6H,01:01.6,SGH09,
NOT TAGGED,!01106VFDA05,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.79,49,2010,SOLOMON GULCH 221-60,5/16/2010,0,38687043,,2,TM,6H,01:01.6,SGH09,
NOT TAGGED,!01106VFDA06,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.91,51,2010,SOLOMON GULCH 221-60,5/19/2010,0,34609297,,2,TM,6H,01:01.6,SGH09,
NOT TAGGED,!01106VFDA04,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.5,,2010,SOLOMON GULCH 221-60,5/7/2010,0,37442890,,2,TM,6H,01:01.6,SGH09,
NOT TAGGED,!01106VFDA01,AK,VFDA,H,SOLOMON GULCH,2009,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.45,42,2010,SOLOMON GULCH 221-60,5/3/2010,0,37453040,,2,TM,6H,01:01.6,SGH09,
NOT TAGGED,!01115PWSA01,AK,PWSA,H,A F KOERNIG,2010,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.45,53,2011,SAWMILL BAY 226-40,5/29/2011,0,30500000,,2,TM,"1,2,3H","1:1.1,2.2,3.3",WNH-AFK10,
NOT TAGGED,!01116PWSA01,AK,PWSA,H,A F KOERNIG,2010,A F KOERNIG,,PINK,FED FRY     ,0.62,42,2011,SAWMILL BAY 226-40,5/10/2011,0,74000000,,2,TM,4H,01:01.4,AFK10,
NOT TAGGED,!01116PWSA02,AK,PWSA,H,A F KOERNIG,2010,A F KOERNIG,,PINK,FED FRY     ,0.68,46,2011,SAWMILL BAY 226-40,5/20/2011,0,74000000,,2,TM,4H3,1:1.4+2.3,AFK10B,
NOT TAGGED,!01116PWSA03,AK,PWSA,H,CANNERY CREEK,2010,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.48,40,2011,CANNERY CR 222-50,5/31/2011,0,135000000,,2,TM,"3,3H","1:1.3,2.3",CCH10,
NOT TAGGED,!01114PWSA03,AK,PWSA,H,GULKANA,2010,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.2,27,2011,CROSSWIND LK 212-20,6/6/2011,0,10000000,,2,TM,HS1,2:1.S1,GULKANA10,
NOT TAGGED,!01114PWSA01,AK,PWSA,H,GULKANA,2010,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.2,27,2011,PAXSON LK 212-20,4/26/2011,0,4660000,,2,TM,HS1,2:1.S1,GULKANA10,
NOT TAGGED,!01114PWSA05,AK,PWSA,H,GULKANA,2010,GULKANA,GULKANA R,SOCKEYE,EMERGENT FRY,0.15,27,2011,PAXSON LK 212-20,3/30/2011,0,1340000,,2,TM,HS1,2:1.S1,GULKANA10,
NOT TAGGED,!01114PWSA04,AK,PWSA,H,GULKANA,2010,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.2,27,2011,SUMMIT LK 212-20,5/4/2011,0,5980000,,2,TM,HS1,2:1.S1,GULKANA10,
NOT TAGGED,!01124PWSA05,AK,PWSA,H,MAIN BAY,2010,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,10.46,,2012,MAIN BAY 225-20,5/23/2012,0,2290000,,2,TM,3H,01:01.3,MAINBAY10E,
NOT TAGGED,!01124PWSA06,AK,PWSA,H,MAIN BAY,2010,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,8.95,,2012,MAIN BAY 225-20,5/25/2012,0,2160000,,2,TM,"3H3,3","1:1.3+2.3,3.3",MAINBAY10D,
NOT TAGGED,!01124PWSA09,AK,PWSA,H,MAIN BAY,2010,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,10.46,,2012,MAIN BAY 225-20,5/23/2012,0,2250000,,2,TM,3H3,1:1.3+2.3,MAINBAY10A,
NOT TAGGED,!01124PWSA08,AK,PWSA,H,MAIN BAY,2010,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,10.46,,2012,MAIN BAY 225-20,5/23/2012,0,2220000,,2,TM,"3H2,2","1:1.3+2.2,3.2",MAINBAY10B,
NOT TAGGED,!01124PWSA07,AK,PWSA,H,MAIN BAY,2010,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,8.95,,2012,MAIN BAY 225-20,5/25/2012,0,2120000,,2,TM,3H5,1:1.3+2.5,MAINBAY10C,
NOT TAGGED,!01121PWSA01,AK,PWSA,H,WALLY NOERENBERG,2010,SHIP CR,SHIP CR,CHINOOK,SMOLT       ,13.94,108,2012,CHENEGA BAY 226-40,6/6/2012,0,49700,,2,TM,"2,4H","1:1.2,2.4",PWS10CHIN,
NOT TAGGED,!01115PWSA02,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.83,56,2011,LAKE BAY 223-40,5/26/2011,0,69000000,,2,TM,"3,4nH","1:1.3,2.4n",WNH10,
NOT TAGGED,!01115PWSA03,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.61,53,2011,PORT CHALMERS 227-20,5/25/2011,0,40000000,,2,TM,"1,3,3H","1:1.1,2.3,3.3",PORTCHALMERS10,
NOT TAGGED,!01122PWSA03,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,11.7,103,2012,CHENEGA BAY 226-40,6/6/2012,0,25000,,2,TM,3H,01:01.3,WNH10COHO,
NOT TAGGED,!01122PWSA02,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,11.7,103,2012,FLEMING SPIT 221-10,6/3/2012,0,75000,,2,TM,3H,01:01.3,WNH10COHO,
NOT TAGGED,!01122PWSA01,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,16.1,115,2012,LAKE BAY 223-40,6/3/2012,0,868000,,2,TM,3H,01:01.3,WNH10COHO,
NOT TAGGED,!01122PWSA04,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,11.7,103,2012,WHITTIER HBR 224-10,6/7/2012,0,50000,,2,TM,3H,01:01.3,WNH10COHO,
NOT TAGGED,!01116PWSA05,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.85,47,2011,LAKE BAY 223-40,5/20/2011,0,68000000,,2,TM,8H3,1:1.8+2.3,WNH10PINKB,
NOT TAGGED,!01116PWSA04,AK,PWSA,H,WALLY NOERENBERG,2010,WALLY NOERENBERG,LARSEN+EWAN+GALENA,PINK,FED FRY     ,0.66,42,2011,LAKE BAY 223-40,5/6/2011,0,68000000,,2,TM,8H,01:01.8,WNH10PINK,
NOT TAGGED,!01122VFDA02,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,15.6,,2012,BOULDER BAY 221-50,6/11/2012,0,19852,,2,TM,6H,01:01.6,SGH10COHO,
NOT TAGGED,!01122VFDA01,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,19.55,120,2012,SOLOMON GULCH 221-60,6/11/2012,0,1859916,,2,TM,6H,01:01.6,SGH10COHO,
NOT TAGGED,!01116VFDA02,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.47,40,2011,SOLOMON GULCH 221-60,5/7/2011,0,37248387,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01116VFDA06,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.79,47,2011,SOLOMON GULCH 221-60,5/19/2011,0,28345856,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01116VFDA01,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.48,40,2011,SOLOMON GULCH 221-60,5/5/2011,0,36948349,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01116VFDA05,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.86,47,2011,SOLOMON GULCH 221-60,5/18/2011,0,18786041,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01116VFDA04,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.47,41,2011,SOLOMON GULCH 221-60,5/4/2011,0,36868859,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01116VFDA03,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.46,39,2011,SOLOMON GULCH 221-60,5/8/2011,0,37761684,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01116VFDA07,AK,VFDA,H,SOLOMON GULCH,2010,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.79,47,2011,SOLOMON GULCH 221-60,5/20/2011,0,26644263,,2,TM,6H,01:01.6,SGH10,
NOT TAGGED,!01121ADFG09,AK,ADFG,H,WILLIAM JACK HERNANDEZ,2011,DECEPTION CR + SHIP CR,SHIP CR,CHINOOK,SMOLT       ,11.89,,2012,COVE CR 224-10,7/6/2012,0,96436,,2,TM,"2,4H","1:1.2,2.4",PWS11CHIN,
NOT TAGGED,!01121ADFG07,AK,ADFG,H,WILLIAM JACK HERNANDEZ,2011,SHIP CR,,CHINOOK,SMOLT       ,11.9,,2012,FLEMING SPIT 221-10,6/12/2012,0,103515,,2,TM,"2,4H","1:1.2,2.4",PWS11CHIN,
NOT TAGGED,!01121ADFG08,AK,ADFG,H,WILLIAM JACK HERNANDEZ,2011,DECEPTION CR + SHIP CR,SHIP CR,CHINOOK,SMOLT       ,22,,2012,VALDEZ OLD TOWN SITE 221,8/14/2012,0,102215,,2,TM,"2,4H","1:1.2,2.4",PWS11CHIN,
NOT TAGGED,!01125PWSA01,AK,PWSA,H,A F KOERNIG,2011,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.4,56,2012,SAWMILL BAY 226-40,6/3/2012,0,29400000,,2,TM,"1,2,2H","1:1.1,2.2,3.2",WNH-AFK11,
NOT TAGGED,!01126PWSA01,AK,PWSA,H,A F KOERNIG,2011,A F KOERNIG,,PINK,FED FRY     ,0.52,41,2012,SAWMILL BAY 226-40,5/7/2012,0,74400000,,2,TM,4H,01:01.4,AFK11B,
NOT TAGGED,!01126PWSA02,AK,PWSA,H,A F KOERNIG,2011,A F KOERNIG,,PINK,FED FRY     ,0.63,45,2012,SAWMILL BAY 226-40,5/20/2012,0,75600000,,2,TM,4H3,1:1.4+2.3,AFK11A,
NOT TAGGED,!01126PWSA03,AK,PWSA,H,CANNERY CREEK,2011,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.34,34,2012,CANNERY CR 222-50,5/31/2012,0,172000000,,2,TM,"3,4H","1:1.3,2.4",CCH11,
NOT TAGGED,!01124PWSA03,AK,PWSA,H,GULKANA,2011,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.27,29,2012,CROSSWIND LK 212-20,6/2/2012,0,9570000,,2,TM,HS1,2:1.S1,GULKANA11,
NOT TAGGED,!01124PWSA02,AK,PWSA,H,GULKANA,2011,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.23,25,2012,PAXSON LK 212-20,4/24/2012,0,6000000,,2,TM,HS1,2:1.S1,GULKANA11,
NOT TAGGED,!01124PWSA04,AK,PWSA,H,GULKANA,2011,GULKANA,GULKANA R,SOCKEYE,EMERGENT FRY,0.17,28,2012,PAXSON LK 212-20,4/18/2012,0,1340000,,2,TM,HS1,2:1.S1,GULKANA11,
NOT TAGGED,!01124PWSA01,AK,PWSA,H,GULKANA,2011,GULKANA,GULKANA R,SOCKEYE,FED FRY     ,0.21,28,2012,SUMMIT LK 212-20,4/29/2012,0,5950000,,2,TM,HS1,2:1.S1,GULKANA11,
NOT TAGGED,!01134PWSA08,AK,PWSA,H,MAIN BAY,2011,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.43,,2013,MAIN BAY 225-20,5/25/2013,0,2340000,,2,TM,5H5,1:1.5+2.5,MAINBAY11C,
NOT TAGGED,!01134PWSA06,AK,PWSA,H,MAIN BAY,2011,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.95,,2013,MAIN BAY 225-20,5/23/2013,0,2320000,,2,TM,5H3,1:1.5+2.3,MAINBAY11A,
NOT TAGGED,!01134PWSA05,AK,PWSA,H,MAIN BAY,2011,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.95,,2013,MAIN BAY 225-20,5/23/2013,0,2290000,,2,TM,5H,01:01.5,MAINBAY11E,
NOT TAGGED,!01134PWSA07,AK,PWSA,H,MAIN BAY,2011,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.95,,2013,MAIN BAY 225-20,5/23/2013,0,2280000,,2,TM,"5H2,2","1:1.5+2.2,3.2",MAINBAY11B,
NOT TAGGED,!01134PWSA09,AK,PWSA,H,MAIN BAY,2011,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.43,,2013,MAIN BAY 225-20,5/25/2013,0,2270000,,2,TM,"5H3,3","1:1.5+2.3,3.3",MAINBAY11D,
NOT TAGGED,!01131PWSA01,AK,PWSA,H,WALLY NOERENBERG,2011,SHIP CR,SHIP CR,CHINOOK,SMOLT       ,20.5,,2013,CHENEGA BAY 226-40,6/3/2013,0,48000,,2,TM,"2,4H","1:1.2,2.4",PWS11CHIN,
NOT TAGGED,!01125PWSA02,AK,PWSA,H,WALLY NOERENBERG,2011,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.61,55,2012,LAKE BAY 223-40,5/26/2012,0,74100000,,2,TM,"5n,2H","1:1.5n,2.2",WNH11,
NOT TAGGED,!01125PWSA03,AK,PWSA,H,WALLY NOERENBERG,2011,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.77,56,2012,PORT CHALMERS 227-20,5/22/2012,0,36800000,,2,TM,"3,2n,1H","1:1.3,2.2n,3.1",PORTCHALMERS11,
NOT TAGGED,!01132PWSA03,AK,PWSA,H,WALLY NOERENBERG,2011,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,13.93,,2013,CHENEGA BAY 226-40,6/5/2013,0,50000,,2,TM,3H,01:01.3,WNH11COHO,
NOT TAGGED,!01132PWSA02,AK,PWSA,H,WALLY NOERENBERG,2011,WALLY NOERENBERG,MILE 18 CR 212-10,COHO,SMOLT       ,13.93,,2013,FLEMING SPIT 221-10,6/3/2013,0,100000,,2,TM,3H,01:01.3,WNH11COHO,
